Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,8039,8688.951892,8859.652735,19055.1503,51945.23754,18428.41233,6828.069463,8549.03873,8774.595952,31706.64355
,,,,,,,,8040,8621.043261,8742.646949,18526.26271,51938.88043,17985.72957,6812.514921,8423.1956,8764.76544,31588.05694
,,,,,,,,8041,8604.097135,8698.618272,18171.18335,51978.02715,17829.56726,6813.053244,8329.709497,8808.600149,31548.80605
,,,,,,,,8042,8706.299546,8807.83134,17925.19656,52205.86463,18025.1265,6853.945372,8460.501955,8960.606132,32144.78196
,,,,,,,,8043,8953.865608,9118.211729,17815.95832,52726.56039,18821.69904,6966.725124,8905.660518,9387.806107,33371.06064
,,,,,,,,8044,9331.000772,9750.169519,18044.44133,53450.05843,20205.55275,7131.81271,9556.391135,10032.52334,35428.13433
,,,,,,,,8045,9456.358089,10142.26639,18649.04521,53657.16385,20822.82858,7236.716661,9777.288817,10269.74407,36471.09259
,,,,,,,,8046,9427.959632,10150.75592,19624.71754,53217.79587,20611.35299,7251.896222,9655.491345,10226.3371,36230.39209
,,,,,,,,8047,9344.853486,10142.73346,20189.41658,52639.48629,20414.11649,7236.306272,9319.603563,10125.18268,35562.04074
,,,,,,,,8048,9253.93711,10171.19926,20337.31048,52094.30942,20097.40326,7259.093139,9006.499942,10016.86203,35067.43999
,,,,,,,,8049,9063.088072,10129.64344,20412.24758,51730.34733,19647.04048,7282.314582,8924.439245,9791.001612,34467.67135
,,,,,,,,8050,8888.597272,10173.54558,20505.66218,51512.59009,19386.35942,7253.465554,8725.611169,9555.724897,34121.78001
,,,,,,,,8051,8898.871655,10249.23464,20385.75192,51357.68029,19598.61718,7211.061572,8625.908468,9518.238527,33794.88233
,,,,,,,,8052,8974.082079,10137.30438,20214.24845,51387.47938,19626.14842,7166.44465,8760.400338,9503.332841,33745.78323
,,,,,,,,8053,9039.029116,10185.06994,20154.81993,51713.35373,20268.04304,7148.653334,9146.139897,9581.119602,33740.10822
,,,,,,,,8054,9268.01981,10371.96473,20132.73913,52206.76511,21622.42036,7212.920416,9620.973212,9912.372472,34302.18034
,,,,,,,,8055,9538.279816,10765.14423,20279.33886,52877.22735,22879.60121,7294.02195,10185.63052,10202.02288,35380.08742
,,,,,,,,8056,9633.459875,10867.47541,20974.12452,53115.01238,23211.64905,7309.387961,10310.34355,10194.36005,35792.78205
,,,,,,,,8057,9589.566649,10770.91764,21606.23414,53166.19953,23250.02114,7288.272239,10340.67139,10126.50051,35695.53292
,,,,,,,,8058,9572.070246,10666.228,21651.1451,53093.89973,22947.95863,7275.66356,10203.16942,9975.561918,35508.20358
,,,,,,,,8059,9389.270291,10333.33087,21556.43506,52795.10302,22164.68034,7221.933241,9891.688627,9659.36291,34853.29243
,,,,,,,,8060,9108.240957,9850.130427,21360.60291,52280.32221,20800.94112,7043.42217,9294.927931,9144.332424,33420.52289
,,,,,,,,8061,8793.869192,9364.355443,20820.72645,51747.43006,19343.99207,6910.508774,8685.986792,8775.224272,32159.39222
,,,,,,,,8062,8611.484626,9015.882349,20027.41285,51407.37254,18198.45451,6825.79193,8235.374806,8455.223637,31270.8452
,,,,,,,,8063,8454.982955,8788.174657,19301.75606,51202.44813,17425.20776,6781.379653,7966.689012,8289.101666,30824.99881
,,,,,,,,8064,8402.213472,8706.524951,18822.993,51087.34841,17032.19006,6782.395561,7816.711187,8255.611933,30709.84674
,,,,,,,,8065,8348.943725,8707.792143,18542.96925,51090.15729,16830.42823,6788.22469,7819.547732,8257.600297,30819.84088
,,,,,,,,8066,8468.629785,8856.420467,18359.84735,51304.27051,17022.88063,6836.743582,8041.911591,8457.370499,31445.68946
,,,,,,,,8067,8748.934092,9209.866608,18328.58052,51809.55359,17789.56957,6945.164421,8535.921367,8906.429589,32775.46376
,,,,,,,,8068,9162.104657,9839.793381,18563.86734,52587.07235,19175.60531,7112.677775,9307.296277,9628.937689,34834.19053
,,,,,,,,8069,9413.160818,10187.8633,19194.33494,52834.75967,19870.77138,7218.960004,9598.344622,9895.917797,36028.71094
,,,,,,,,8070,9400.795228,10246.49569,20187.66406,52646.91304,19600.79901,7208.510721,9409.62387,9777.76295,35743.62622
,,,,,,,,8071,9238.870573,10238.89145,20551.64675,52189.02194,19152.6493,7201.720404,9080.231891,9682.743628,35140.07674
,,,,,,,,8072,9146.773066,10132.04217,20531.08767,51742.88811,18827.6223,7194.532852,8812.617131,9643.988695,34480.17569
,,,,,,,,8073,9049.051744,10029.11572,20507.58022,51439.81614,18619.1131,7193.404137,8669.711287,9599.940956,33758.40563
,,,,,,,,8074,8959.490981,9943.384302,20533.9924,51248.1196,18451.5824,7167.973236,8541.274627,9481.742018,33201.62307
,,,,,,,,8075,8939.399069,9926.946932,20493.23385,51159.8324,18566.23627,7138.227176,8539.101993,9474.717687,32894.71775
,,,,,,,,8076,8881.747973,9871.907056,20421.4565,51163.05323,18931.74548,7109.720092,8604.572192,9377.911862,32447.27313
,,,,,,,,8077,8900.486378,9891.1193,20466.3262,51380.27891,19675.95745,7090.117453,8913.61148,9414.117667,32268.41362
,,,,,,,,8078,9138.63306,10046.22658,20469.3247,51943.63153,21091.41006,7140.600873,9517.333095,9742.177378,32910.51034
,,,,,,,,8079,9517.482057,10501.67313,20596.27714,52724.94175,22518.57768,7232.546337,10206.15117,10139.4158,34478.79738
,,,,,,,,8080,9608.837769,10575.56627,21280.04872,52907.25583,22893.52975,7214.396201,10357.33074,10135.18319,34970.8947
,,,,,,,,8081,9574.142513,10479.45433,21791.86055,53038.0129,23000.01766,7194.064764,10407.71231,10076.01724,35098.9731
,,,,,,,,8082,9580.783006,10356.47792,21744.96047,53047.7914,22860.10091,7163.653188,10363.29193,10027.15963,35135.59906
,,,,,,,,8083,9547.416739,10140.15849,21574.74829,52917.27476,22350.92737,7102.580652,10190.28856,9785.857719,34816.44134
,,,,,,,,8084,9355.930554,9754.402083,21300.71641,52639.42016,21360.41675,7000.750705,9764.919313,9480.228012,33943.89912
,,,,,,,,8085,9066.887312,9276.361538,20835.41129,52273.01422,20165.40597,6879.544663,9332.08074,9103.105323,32897.1223
,,,,,,,,8086,8914.237724,8928.93051,20049.44311,52013.72179,19016.18762,6809.131881,8911.769309,8860.369186,32036.14572
,,,,,,,,8087,8883.788561,8701.66866,19405.31652,51902.60412,18504.14017,6765.205721,8735.241068,8730.013547,31590.36684
,,,,,,,,8088,8875.157002,8582.510196,18868.20795,51883.94829,18152.01892,6745.600055,8622.623667,8705.091861,31307.87443
,,,,,,,,8089,8881.601873,8488.526424,18520.07888,51853.60575,17983.42682,6734.439535,8615.300842,8689.925824,31253.61855
,,,,,,,,8090,8962.594104,8534.604894,18258.78834,51978.69831,17969.35821,6753.388926,8702.753265,8747.405316,31402.23076
,,,,,,,,8091,9070.683305,8696.780059,18119.11197,52199.63301,18289.57208,6809.429218,8936.320403,8920.122142,31923.33573
,,,,,,,,8092,9285.890167,8956.150999,18138.34611,52458.44744,18863.88725,6864.005867,9256.757783,9156.954877,32810.18323
,,,,,,,,8093,9422.447558,9261.223651,18377.60188,52806.25555,19353.0618,6937.574128,9585.611382,9413.747167,33793.9192
,,,,,,,,8094,9534.819409,9460.424961,18770.45101,52897.87766,19653.69788,6980.927292,9728.651833,9576.787629,34410.79088
,,,,,,,,8095,9462.234128,9606.399583,19026.48084,52637.16327,19419.84788,7017.487519,9584.613485,9561.377004,34634.30132
,,,,,,,,8096,9336.732747,9639.709689,19142.719,52166.16621,18918.08423,7024.730291,9287.608768,9364.901772,34336.15646
,,,,,,,,8097,9239.696716,9599.770246,19228.12525,51798.69367,18660.25032,7016.211167,9012.461006,9235.783439,33914.59283
,,,,,,,,8098,9014.450943,9492.386088,19318.84802,51570.51361,18458.98988,7002.795093,8713.202054,9181.313336,33341.16523
,,,,,,,,8099,8952.536251,9378.841816,19248.49632,51560.30072,18434.97386,6984.548332,8682.269928,9116.241066,32843.90988
,,,,,,,,8100,8950.132127,9355.998231,19188.89946,51627.22453,18892.28227,6976.491712,8802.985072,9075.927825,32702.0256
,,,,,,,,8101,8993.482753,9274.421525,19061.46269,51755.41791,19395.78115,6989.011486,8980.436789,9136.929481,32844.96814
,,,,,,,,8102,9188.627838,9446.083165,19003.13968,52180.53137,20687.37753,7046.780037,9444.231596,9456.680557,33282.9542
,,,,,,,,8103,9473.526855,9984.264182,19087.11951,52658.21895,21734.11699,7133.163401,9916.350474,9788.787261,34544.95262
,,,,,,,,8104,9550.819264,10127.50198,19765.16838,52796.26835,21921.52779,7132.795709,10022.00606,9800.364831,34760.28199
,,,,,,,,8105,9506.183095,10073.41048,20231.04832,52770.5561,21927.07793,7115.431001,10045.22661,9761.814163,34537.94824
,,,,,,,,8106,9485.34316,10037.80064,20317.1536,52709.75573,21725.59004,7084.265859,9977.137427,9670.440232,34388.45187
,,,,,,,,8107,9359.472578,9892.359699,20186.30541,52531.30431,21326.53175,7029.194705,9863.710002,9483.483772,33912.21235
,,,,,,,,8108,9191.213364,9542.278386,20106.88431,52227.96498,20600.46132,6940.305021,9540.436935,9205.033668,33087.70072
,,,,,,,,8109,8953.873686,9195.096549,19870.95727,51954.31523,19709.29252,6862.455603,9174.25559,8907.953926,32072.00924
,,,,,,,,8110,8793.625092,8890.686994,19448.47258,51682.50264,18797.17619,6789.548783,8843.840152,8684.017273,31297.83085
,,,,,,,,8111,8671.695176,8725.819852,18906.05522,51502.67033,18192.01512,6755.007358,8572.142876,8554.601355,30910.24256
,,,,,,,,8112,8612.899851,8600.090114,18538.18866,51327.21334,17735.92563,6719.003749,8342.914726,8504.276063,30629.14442
,,,,,,,,8113,8531.658444,8533.762278,18224.25362,51275.72141,17419.2641,6807.369967,8216.914679,8480.209602,30508.47773
,,,,,,,,8114,8533.082958,8516.337173,18027.5036,51318.52961,17338.27569,6816.145893,8181.784921,8565.851416,30743.98662
,,,,,,,,8115,8519.828889,8596.06372,17915.04067,51456.62544,17481.24756,6877.583696,8308.014906,8720.315952,31118.44052
,,,,,,,,8116,8690.845457,8711.144815,17856.04286,51693.86624,17851.10039,6894.499586,8493.409251,8994.17271,31828.56567
,,,,,,,,8117,8765.720026,8988.05092,17976.50984,51995.06483,18305.43772,6926.742647,8733.038803,9318.746671,32624.56147
,,,,,,,,8118,9084.490321,9207.508099,18288.48836,52369.71179,18699.86078,7002.65161,8961.692901,9508.386403,33350.15381
,,,,,,,,8119,9173.839504,9257.14469,18329.77621,52693.94933,19085.61242,7014.990615,9224.00749,9592.48693,33744.59985
,,,,,,,,8120,9114.657471,9236.002204,18525.83081,52896.49251,19142.69437,7012.187968,9306.973976,9547.076171,33651.43507
,,,,,,,,8121,9114.769685,9133.630901,18568.65841,53012.19626,19265.06461,7009.132157,9421.186832,9486.764229,33331.98683
,,,,,,,,8122,9087.601153,9038.98442,18576.95185,53077.61635,19310.05854,6977.228494,9440.523182,9375.221484,33094.48317
,,,,,,,,8123,9021.974334,8940.579417,18479.44288,53178.00054,19390.23866,6938.490751,9483.564602,9311.161656,32719.91434
,,,,,,,,8124,9048.736805,8828.799772,18401.11572,53237.27134,19710.9764,6929.865036,9657.030447,9280.327781,32297.76794
,,,,,,,,8125,9098.844826,8917.465535,18420.27686,53242.37787,20108.82791,6945.074673,9709.111247,9363.228219,32221.03931
,,,,,,,,8126,9278.423683,9177.455454,18450.75611,53531.64079,21268.14236,7020.057463,10090.84444,9683.102073,32791.5862
,,,,,,,,8127,9562.932757,9824.498788,18686.66182,53788.19299,22247.41015,7159.660115,10441.09063,10011.38568,34393.60514
,,,,,,,,8128,9639.165135,10045.94121,19458.20014,53726.04066,22431.45985,7178.737692,10479.85395,10053.00595,34972.57852
,,,,,,,,8129,9631.091557,10066.59343,20096.94127,53539.75165,22367.458,7177.184937,10445.22692,9992.187224,34963.75403
,,,,,,,,8130,9591.192863,10028.74204,20162.00811,53324.27669,22164.9097,7177.181311,10370.44587,9940.418476,34818.85276
,,,,,,,,8131,9436.097558,9849.357774,20244.82562,52954.1668,21447.23581,7107.233654,10058.70265,9680.715413,34154.58819
,,,,,,,,8132,9156.009518,9517.19266,20088.62632,52549.07183,20382.24377,7024.624468,9555.640926,9332.828029,33253.86768
,,,,,,,,8133,9004.287725,9119.213488,19855.3269,52125.08125,19239.49501,6922.090549,9079.2197,9023.295818,32306.27018
,,,,,,,,8134,8988.334919,8911.041102,19432.19841,51854.83823,18563.68013,6893.75256,8793.135679,8915.375706,31698.37127
,,,,,,,,8135,8962.598119,8804.181775,18907.50927,51691.32175,18014.10648,6869.303963,8543.360944,8836.190583,31542.42557
,,,,,,,,8136,8950.996266,8716.614304,18459.7243,51601.46822,17694.6479,6840.020001,8416.18637,8844.549083,31528.95757
,,,,,,,,8137,9037.394682,8716.538281,18254.65949,51666.5417,17602.2995,6868.621827,8431.108046,8904.028477,31656.00304
,,,,,,,,8138,9215.233896,8823.953728,18161.79729,51844.50192,17844.63168,6915.013726,8665.965588,9110.008387,32294.9127
,,,,,,,,8139,9528.402391,9156.203749,18126.39293,52280.63706,18727.11817,7026.331615,9210.147077,9558.885199,33574.14089
,,,,,,,,8140,9912.716379,9764.505717,18413.78282,52766.28468,20195.12475,7231.739592,9982.19774,10311.41145,35570.05588
,,,,,,,,8141,10108.24726,10216.43757,19089.38488,53131.28273,20938.63743,7300.172547,10307.81437,10542.5972,36835.50697
,,,,,,,,8142,9988.956599,10270.31346,20081.57328,53191.06489,20713.8747,7329.658627,10224.85128,10383.83134,36808.43409
,,,,,,,,8143,9860.060022,10315.77287,20548.28627,53148.58873,20160.14919,7310.845286,9980.022385,10259.70809,36502.93131
,,,,,,,,8144,9709.856187,10313.90392,20589.43571,53028.05974,19724.65777,7318.036278,9671.897086,10160.02341,35999.40517
,,,,,,,,8145,9532.374195,10302.77048,20501.77995,52908.31568,19457.10651,7316.450509,9573.285451,9923.238629,35466.37535
,,,,,,,,8146,9418.981707,10275.08404,20425.17088,52688.58337,19233.00301,7272.19323,9420.357525,9716.84768,34986.29017
,,,,,,,,8147,9318.72788,10277.83655,20308.72882,52536.4577,19287.254,7280.799735,9289.46895,9526.838618,34640.2367
,,,,,,,,8148,9221.853217,10272.95098,20199.04712,52444.97046,19492.70907,7199.755389,9183.820376,9495.180416,34230.32227
,,,,,,,,8149,9286.311008,10276.29518,20184.82026,52525.70804,20101.98902,7174.234161,9422.340575,9517.990253,34169.7558
,,,,,,,,8150,9484.811078,10403.79607,20179.42677,53004.70367,21511.93334,7249.182447,9975.004976,9874.64484,34857.78548
,,,,,,,,8151,9897.038537,10828.25913,20322.09336,53840.39277,23124.82436,7342.382587,10757.89592,10443.9068,36566.12434
,,,,,,,,8152,10037.78378,10896.96326,21081.21608,54036.35111,23656.26794,7366.210332,10961.17506,10525.75632,37287.2044
,,,,,,,,8153,10090.87249,10878.39292,21728.14495,54066.38159,23866.30029,7346.771663,11061.66908,10608.26047,37555.87126
,,,,,,,,8154,10039.13458,10753.69415,21750.77272,53992.78548,23695.02233,7336.373562,10971.44977,10459.97293,37345.62759
,,,,,,,,8155,9873.590609,10427.94559,21649.66211,53686.62303,22938.48786,7271.545888,10702.42561,10201.34051,36662.2902
,,,,,,,,8156,9578.616176,9863.103405,21375.26656,53181.60967,21597.7358,7119.884548,10118.38293,9915.77925,35519.13649
,,,,,,,,8157,9312.956587,9398.359734,20816.23354,52748.21751,20190.19471,6966.294325,9533.017466,9441.29685,34428.39875
,,,,,,,,8158,9172.714106,9062.60336,20027.88331,52471.74817,19216.17898,6947.238611,9174.970904,9082.10753,33634.17019
,,,,,,,,8159,9145.049389,8871.423488,19248.37232,52352.22678,18585.97648,6894.564673,8976.015364,8911.431459,33404.76706
,,,,,,,,8160,9140.205739,8783.625479,18738.33195,52326.23779,18272.90673,6898.2082,8852.049023,8913.159031,33341.00069
,,,,,,,,8161,9170.022075,8788.032554,18419.73358,52388.78107,18071.82391,6883.622819,8867.88447,9030.164398,33354.58796
,,,,,,,,8162,9318.649483,8896.880763,18216.64215,52612.75993,18329.64693,6946.821699,9135.724423,9189.527586,33970.59734
,,,,,,,,8163,9607.261268,9254.121248,18170.40047,53079.89617,19222.45311,7081.51606,9713.899673,9706.898179,35358.82905
,,,,,,,,8164,9989.854824,9885.7218,18421.57729,53731.42517,20667.58459,7270.6079,10520.67457,10473.30679,37233.97842
,,,,,,,,8165,10187.00603,10344.75173,18992.04608,54057.8879,21440.36402,7363.58753,10825.98121,10755.53964,38400.88007
,,,,,,,,8166,10028.84541,10402.8116,19991.3946,53831.39384,21033.41509,7340.950719,10496.56791,10659.09468,37974.01623
,,,,,,,,8167,9755.016039,10393.50976,20371.48457,53166.78735,20274.83829,7339.864692,9844.296302,10361.80512,37249.99002
,,,,,,,,8168,9506.158279,10343.97193,20308.43706,52518.5761,19615.88002,7306.284464,9329.264668,10109.02164,35953.97475
,,,,,,,,8169,9305.856154,10255.37024,20204.7136,52112.02735,19280.3269,7281.588097,9031.45448,9849.444639,34939.34591
,,,,,,,,8170,9097.514601,10051.59788,20132.3903,51850.1417,18966.46806,7233.961596,8815.672385,9654.093274,34261.70243
,,,,,,,,8171,8944.178492,9964.781767,20016.22629,51671.69957,18956.52562,7214.35521,8766.286396,9508.145274,33673.13569
,,,,,,,,8172,8889.273143,9829.565307,19934.51666,51591.83669,19166.36736,7172.563312,8744.586254,9418.234822,33105.41796
,,,,,,,,8173,8944.914835,9871.407385,19887.16929,51746.07718,19760.66784,7113.858502,8948.792597,9499.731352,32888.45251
,,,,,,,,8174,9125.898156,10161.62302,19863.5132,52292.29478,21162.58468,7200.902727,9500.320712,9985.369354,33572.16695
,,,,,,,,8175,9626.764549,10657.13643,20053.67395,53185.32204,22861.72774,7310.073989,10290.9623,10511.58647,35525.49267
,,,,,,,,8176,9748.446189,10746.0869,20883.41921,53511.23481,23423.90532,7326.415465,10583.41898,10597.60003,36358.99073
,,,,,,,,8177,9837.939252,10672.08752,21416.28514,53666.74962,23639.91401,7328.706449,10714.74047,10581.88881,36527.93254
,,,,,,,,8178,9769.666315,10569.87568,21393.20118,53685.94468,23490.94704,7290.789042,10618.60627,10448.27979,36468.24994
,,,,,,,,8179,9592.241598,10207.1306,21287.67776,53438.25306,22714.44559,7201.077682,10363.66806,10096.76431,35754.09196
,,,,,,,,8180,9251.831153,9723.878718,21044.6341,52988.47976,21338.04737,7066.1922,9767.985281,9555.648332,34489.56977
,,,,,,,,8181,8949.165747,9256.137106,20511.95736,52505.58426,19861.97138,6930.948181,9144.323483,9146.845275,33091.27615
,,,,,,,,8182,8747.745027,8844.074701,19711.50297,52248.05775,18719.63389,6834.909012,8671.431703,8741.007122,32294.91806
,,,,,,,,8183,8593.503894,8647.458144,18917.01068,52128.30303,18012.58838,6825.26667,8307.099926,8567.035892,31786.54979
,,,,,,,,8184,8540.636724,8540.806543,18398.17782,52074.34009,17510.83907,6787.285333,8190.780265,8454.674847,31543.73893
,,,,,,,,8185,8545.705817,8522.819085,18055.13358,52210.88384,17263.69809,6789.744352,8117.832135,8421.146518,31589.99045
,,,,,,,,8186,8695.935786,8598.458453,17822.8603,52497.09155,17478.92671,6847.999217,8299.783033,8584.687918,31994.99426
,,,,,,,,8187,8904.882166,8978.152534,17774.59221,53025.5294,18273.55737,6968.828108,8788.600179,9007.902347,33168.85507
,,,,,,,,8188,9296.233694,9615.245025,17970.903,53681.4267,19743.25627,7149.110534,9506.661717,9697.351192,35088.38865
,,,,,,,,8189,9521.460783,10081.53784,18524.56662,53854.17541,20417.27252,7232.397763,9829.096564,9942.499575,36167.48583
,,,,,,,,8190,9477.777051,10050.50637,19495.27005,53594.69609,20152.28484,7240.545442,9608.299877,9853.184215,35858.68734
,,,,,,,,8191,9331.898987,10041.1207,19996.72395,53071.45385,19622.6766,7213.559361,9144.452158,9661.301013,35563.6557
,,,,,,,,8192,9190.86002,10099.19342,19980.95608,52463.4421,19215.27758,7216.745347,8862.427713,9601.978962,35120.25709
,,,,,,,,8193,9040.18559,10012.13977,19918.67424,51993.36274,19117.87883,7189.897978,8623.802017,9522.919807,34266.70559
,,,,,,,,8194,9006.469002,9905.801915,19920.85966,51726.12398,19124.66318,7165.157105,8488.659806,9417.510505,33572.93662
,,,,,,,,8195,9038.436478,9889.877062,19872.44658,51701.66072,19232.12962,7164.997767,8604.881691,9359.725239,33248.75628
,,,,,,,,8196,8996.996671,9856.103801,19898.19494,51648.36639,19415.81803,7133.711898,8730.299681,9397.650704,32970.62228
,,,,,,,,8197,9048.031709,9859.551847,19960.29055,51835.56365,19981.88956,7112.174336,9002.633076,9420.709874,32937.86215
,,,,,,,,8198,9195.483982,10053.44088,20115.63843,52395.24734,21294.21116,7172.585798,9496.342796,9814.477261,33305.76236
,,,,,,,,8199,9520.376353,10438.42582,20380.75628,53059.89104,22744.51003,7289.070822,10136.54402,10159.04603,34600.88406
,,,,,,,,8200,9589.246976,10496.1375,21094.14518,53260.59282,23150.71313,7300.285107,10254.20952,10207.80513,35077.45272
,,,,,,,,8201,9615.029998,10406.50633,21474.94529,53337.97157,23241.40601,7292.141197,10337.83341,10209.94953,34990.22034
,,,,,,,,8202,9559.732551,10307.97834,21387.89991,53273.87445,23105.55574,7258.818344,10277.40288,10082.93555,34763.21422
,,,,,,,,8203,9362.725921,10048.12065,21259.90271,53039.72285,22430.02304,7154.246488,9951.245193,9798.283745,34098.19506
,,,,,,,,8204,9066.907016,9540.35557,20928.38546,52538.2548,21057.40971,7021.105638,9390.604921,9298.725111,32737.7244
,,,,,,,,8205,8734.372633,9037.924722,20401.48875,52075.77236,19595.46845,6870.557406,8802.113296,8875.284145,31193.3976
,,,,,,,,8206,8511.812651,8657.313548,19599.39186,51722.12451,18455.07096,6819.778195,8307.861878,8619.445134,30320.09738
,,,,,,,,8207,8385.182378,8545.953023,18872.94145,51555.52998,17724.9733,6772.570238,7983.156963,8434.528764,29722.15821
,,,,,,,,8208,8352.152238,8405.66199,18380.09016,51470.7223,17278.28716,6760.882876,7734.313067,8352.340758,29530.43916
,,,,,,,,8209,8359.997757,8310.502557,18081.233,51412.29986,17019.88662,6735.380649,7647.214245,8321.820477,29501.32237
,,,,,,,,8210,8382.761626,8401.128772,17888.82697,51594.60717,17122.62041,6763.747349,7786.551653,8485.331655,30062.994
,,,,,,,,8211,8629.591398,8744.17119,17859.8517,52083.97336,17814.58433,6879.69625,8257.273021,8888.994241,31353.52487
,,,,,,,,8212,9079.555452,9405.926438,18106.60835,52753.07979,19219.42399,7099.138646,8949.926785,9558.317024,33156.14865
,,,,,,,,8213,9299.691486,9863.871319,18738.40909,53053.30182,20089.65286,7177.748623,9259.349963,9905.535052,34260.13923
,,,,,,,,8214,9237.918604,9829.394163,19712.9628,52790.56446,20188.20129,7191.462765,9151.859125,9883.968308,34174.88378
,,,,,,,,8215,9094.314804,9779.815886,20120.08115,52340.65545,20191.62905,7186.82256,8884.591758,9768.905089,33767.16531
,,,,,,,,8216,8940.553851,9737.990587,20080.615,51994.30522,20120.56842,7179.636787,8568.157704,9641.808922,33428.71478
,,,,,,,,8217,8920.276954,9592.192724,20060.73135,51715.87644,19692.64471,7181.422017,8456.517073,9577.405621,32752.45639
,,,,,,,,8218,8860.056362,9489.603485,20013.9707,51515.77056,19255.39876,7161.11564,8308.023948,9531.125012,32410.11696
,,,,,,,,8219,8762.472392,9468.522974,19861.24652,51438.69379,19348.29068,7142.724806,8263.941847,9504.537505,31976.16072
,,,,,,,,8220,8726.816334,9404.960829,19749.63415,51394.41484,19549.09069,7127.987157,8307.478793,9461.693329,31591.96722
,,,,,,,,8221,8702.719154,9355.634825,19776.221,51615.53186,20017.07615,7055.775229,8596.653125,9472.113973,31395.7384
,,,,,,,,8222,8875.927031,9508.848266,19823.97095,52030.65507,21217.76463,7117.455596,9084.126035,9734.853229,31828.17869
,,,,,,,,8223,9224.694723,10136.97318,20115.40181,52641.36169,22395.8771,7202.139761,9708.326229,10065.68037,33157.78924
,,,,,,,,8224,9358.916698,10263.41363,20769.61037,52765.79522,22761.7526,7221.655721,9891.17592,10084.7547,33820.04477
,,,,,,,,8225,9346.989906,10312.90808,21127.23699,52858.65028,22874.34681,7203.456612,9891.149589,10048.31864,33811.11168
,,,,,,,,8226,9325.847577,10234.44828,21046.91625,52823.70948,22705.13222,7186.614398,9791.110429,9926.140203,33783.89973
,,,,,,,,8227,9102.941637,9990.522457,20892.07389,52530.82282,21960.59941,7125.464501,9506.404416,9650.156487,33076.42727
,,,,,,,,8228,8899.369646,9560.278017,20634.92266,52120.51269,20634.1045,7007.368214,8911.80686,9187.542543,31892.92974
,,,,,,,,8229,8613.286902,9022.398684,20130.06884,51652.48079,19134.05063,6872.589253,8368.493123,8763.13069,30601.82307
,,,,,,,,8230,8420.981803,8673.848427,19295.9047,51372.20616,17951.47123,6789.913149,7860.298937,8491.382551,29624.81056
,,,,,,,,8231,8350.435483,8435.769402,18538.54709,51270.96823,17133.53092,6767.725816,7589.444532,8294.70032,28958.60388
,,,,,,,,8232,8262.391109,8293.556905,17965.01484,51240.81396,16627.6963,6741.863538,7463.035994,8195.612465,28615.19931
,,,,,,,,8233,8319.184547,8243.006491,17606.87331,51321.60253,16359.63058,6762.32108,7457.132433,8174.286329,28591.08989
,,,,,,,,8234,8384.671781,8314.620025,17353.197,51550.51087,16460.30288,6798.519062,7663.511673,8319.543328,28948.41538
,,,,,,,,8235,8663.836937,8642.928997,17282.25442,52036.26146,17107.31426,6903.350156,8151.578286,8714.474547,30018.3693
,,,,,,,,8236,9007.439439,9260.90878,17442.44144,52685.55723,18357.94428,7103.682515,8821.107793,9342.584705,32033.65876
,,,,,,,,8237,9155.704081,9685.878215,18036.75581,52933.5924,19117.09754,7199.263087,9117.014994,9691.910729,33177.0994
,,,,,,,,8238,9054.981318,9670.9777,18998.56364,52693.16197,19210.07458,7184.156117,9053.146262,9709.850001,33103.93707
,,,,,,,,8239,9047.58302,9699.924139,19508.36626,52452.05553,19228.59106,7182.211111,8932.398791,9600.571491,32951.78593
,,,,,,,,8240,9014.382222,9633.867626,19675.28599,52222.06516,19124.22356,7161.917476,8839.771285,9532.128017,32796.22268
,,,,,,,,8241,8962.25192,9445.614651,19759.82117,52046.48834,19070.56344,7121.502523,8797.617419,9502.757855,32267.90231
,,,,,,,,8242,8837.199899,9380.973611,19843.95532,51936.30044,18935.94595,7101.220155,8734.40508,9375.810549,31987.1569
,,,,,,,,8243,8795.531957,9270.077758,19783.63879,51901.59519,18971.42881,7095.617067,8760.392479,9322.56805,31952.51013
,,,,,,,,8244,8755.663224,9210.797706,19714.31966,51868.49636,19059.23391,7034.140701,8775.732002,9220.204183,31716.85449
,,,,,,,,8245,8742.063822,9145.885647,19713.02466,51949.61574,19388.72001,7004.837658,8926.129786,9176.402512,31490.57746
,,,,,,,,8246,8970.029201,9349.186709,19703.3003,52247.29428,20471.01358,7049.723493,9280.63343,9416.223934,31754.1836
,,,,,,,,8247,9127.213855,9710.857819,19836.42497,52658.80701,21330.01604,7104.043765,9666.365693,9595.175323,32689.24328
,,,,,,,,8248,9136.773606,9695.467181,20445.73754,52612.6442,21522.98534,7104.102896,9682.301602,9467.036619,32744.7136
,,,,,,,,8249,9069.026051,9609.768491,20847.97198,52472.02502,21402.65941,7074.690834,9620.153396,9380.308069,32420.74066
,,,,,,,,8250,8974.192598,9552.436224,20772.78311,52265.11461,21108.31077,7043.695046,9462.063296,9204.637369,31990.60816
