Region Name,State Name,PV Class,Resource Class,Month,Day of Month,Season,Hour,kWh of Generation per MW of Capacity,Zone
PJM_SMAC,DC,Class 7,2,8,13,Summer,13,589.8950806,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,14,814.6170582,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,15,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,16,811.4958673,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,17,182.5865748,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,18,680.4080819,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,19,319.9166489,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,13,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,7,154.4963334,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,8,605.5008026,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,9,884.8425977,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,10,989.400772,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,11,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,12,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,13,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,14,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,15,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,16,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,17,806.8142205,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,18,368.294294,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,19,238.7670576,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,14,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,7,174.7837371,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,8,627.3487668,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,9,928.5386192,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,10,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,11,998.7641587,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,12,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,13,902.0089151,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,14,903.5694641,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,15,889.5243376,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,16,856.7524377,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,17,803.6930296,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,18,460.3678442,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,19,251.2516119,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,15,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,7,46.81706994,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,8,410.4296735,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,9,738.1491369,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,10,825.5409938,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,11,867.6763733,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,12,925.4174283,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,13,887.9637886,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,14,875.479211,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,15,809.9353184,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,16,797.4507408,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,17,805.2535785,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,18,702.2560462,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,19,287.1447026,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,16,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,7,124.8455198,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,8,441.6410244,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,9,603.9402071,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,10,911.3723018,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,11,806.8142205,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,12,800.5719317,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,13,761.5576966,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,14,912.9328507,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,15,945.7048436,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,16,925.4174283,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,17,113.9215377,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,18,10.92398357,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,19,14.04512069,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,17,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,7,14.04512069,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,8,179.465442,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,9,257.4939006,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,10,276.2207205,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,11,550.8808455,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,12,546.1991522,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,13,558.6837298,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,14,756.8760032,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,15,399.5056914,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,16,402.6267893,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,17,248.1304675,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,18,302.7504013,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,19,215.3585211,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,18,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,7,154.4963334,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,8,510.3060615,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,9,878.6004019,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,10,942.5836527,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,11,897.3271753,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,12,939.4625548,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,13,873.9186621,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,14,838.0255714,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,15,738.1491369,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,16,497.8215304,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,17,374.5365595,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,18,212.2374,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,19,146.6934841,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,19,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,7,17.16625927,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,8,59.30162134,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,9,146.6934841,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,10,235.6459132,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,11,198.1922735,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,12,215.3585211,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,13,235.6459132,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,14,664.8024065,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,15,922.2963304,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,16,479.0947106,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,17,552.441441,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,18,29.65081067,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,19,288.7052748,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,20,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,7,99.87642284,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,8,45.25650065,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,9,32.77194925,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,10,45.25650065,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,11,143.5723513,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,12,262.175594,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,13,107.6792606,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,14,76.46788061,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,15,397.9450959,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,16,497.8215304,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,17,274.6601483,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,18,497.8215304,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,19,112.3609655,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,21,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,7,152.9357612,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,8,198.1922735,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,9,588.3345317,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,10,366.7337218,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,11,636.7121535,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,12,365.1731496,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,13,137.3300741,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,14,335.5223476,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,15,402.6267893,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,16,981.5979343,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,17,875.479211,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,18,671.0446953,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,19,230.9642198,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,22,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,7,159.1780384,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,8,706.937786,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,9,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,10,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,11,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,12,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,13,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,14,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,15,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,16,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,17,720.9829125,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,18,675.7263886,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,19,330.8406311,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,23,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,7,160.7386106,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,8,702.2560462,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,9,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,10,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,11,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,12,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,13,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,14,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,15,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,16,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,17,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,18,628.9093158,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,19,273.0995761,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,24,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,7,81.14959138,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,8,669.4840998,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,9,895.7666263,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,10,713.1800283,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,11,730.3462992,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,12,775.6028231,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,13,669.4840998,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,14,775.6028231,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,15,920.7356884,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,16,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,17,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,18,820.859347,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,19,294.9475403,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,25,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,7,117.0426821,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,8,586.7739363,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,9,936.3414569,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,10,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,11,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,12,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,13,994.0825119,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,14,995.6430608,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,15,1000,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,16,992.5218699,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,17,841.1466693,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,18,672.6052442,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,19,223.1613821,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,26,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,7,73.34674203,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,8,490.0186927,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,9,772.4816787,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,10,831.7832826,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,11,667.9235509,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,12,733.4674436,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,13,777.163372,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,14,750.6337145,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,15,742.8308767,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,16,892.6455285,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,17,819.298705,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,18,571.1682608,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,19,182.5865748,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,20,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,21,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,22,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,23,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,27,Summer,24,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,1,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,2,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,3,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,4,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,5,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,6,0,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,7,96.75527845,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,8,544.6386032,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,9,881.7214998,PEPCO
PJM_SMAC,DC,Class 7,2,8,28,Summer,10,972.2345476,PEPCO
